Tabla generada el 1/2/2024 a las 0:38:48

Datos del cliente:
Cedula: 
Nombre: Josue Isaac Marin
ID: 000003
No.Cuenta: 000001

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	118.51	|	102.10	|	16.41	|	1313.00	|	01/03/2024
2	|	118.51	|	103.37	|	15.14	|	1210.90	|	01/04/2024
3	|	118.51	|	104.67	|	13.84	|	1107.53	|	02/05/2024
4	|	118.51	|	105.97	|	12.54	|	1002.87	|	03/06/2024
5	|	118.51	|	107.30	|	11.21	|	896.89	|	03/07/2024
6	|	118.51	|	108.64	|	9.87	|	789.59	|	05/08/2024
7	|	118.51	|	110.00	|	8.51	|	680.95	|	05/09/2024
8	|	118.51	|	111.37	|	7.14	|	570.96	|	07/10/2024
9	|	118.51	|	112.76	|	5.74	|	459.59	|	07/11/2024
10	|	118.51	|	114.17	|	4.34	|	346.82	|	09/12/2024
11	|	118.51	|	115.60	|	2.91	|	232.65	|	09/01/2025
12	|	118.51	|	117.05	|	1.46	|	117.05	|	10/02/2025
